Vastus medialis (mV)	Time (ms)
-0.0068	2.924
-0.003	2.925
-0.0105	2.926
-0.0158	2.927
-0.0181	2.928
-0.0181	2.929
-0.0158	2.93
-0.0195	2.931
-0.0181	2.932
-0.0195	2.933
-0.0195	2.934
-0.0181	2.935
-0.0195	2.936
-0.0181	2.937
-0.0188	2.938
-0.0165	2.939
-0.0158	2.94
-0.0158	2.941
-0.015	2.942
-0.0128	2.943
-0.0113	2.944
-0.0143	2.945
-0.0158	2.946
-0.0181	2.947
-0.0165	2.948
-0.0143	2.949
-0.0135	2.95
-0.012	2.951
-0.0165	2.952
-0.0181	2.953
