Vastus medialis (mV)	Time (ms)
0.003	1.501
0.0015	1.502
0.0015	1.503
0.003	1.504
0.0067	1.505
0.0052	1.506
0.003	1.507
0.0007	1.508
-0.0015	1.509
0.0007	1.51
0.0007	1.511
0.0015	1.512
0.003	1.513
0.0015	1.514
-0.0015	1.515
-0.0015	1.516
-0.0015	1.517
-0.0008	1.518
0.0022	1.519
0.0052	1.52
0.006	1.521
0.0067	1.522
0.0052	1.523
0.0007	1.524
0.0007	1.525
-0.0008	1.526
-0.0046	1.527
-0.0046	1.528
-0.0046	1.529
-0.0046	1.53
-0.003	1.531
0.0007	1.532
0.0015	1.533
0.0007	1.534
0.003	1.535
0.003	1.536
0.0	1.537
-0.0053	1.538
-0.0105	1.539
-0.0083	1.54
-0.0038	1.541
0.0015	1.542
0.0052	1.543
0.0112	1.544
0.0202	1.545
0.027	1.546
0.0262	1.547
0.0165	1.548
0.0112	1.549
0.0052	1.55
-0.003	1.551
-0.003	1.552
-0.003	1.553
-0.0015	1.554
-0.0015	1.555
0.0045	1.556
0.0052	1.557
0.0037	1.558
0.0052	1.559
0.0007	1.56
-0.0015	1.561
-0.0015	1.562
-0.003	1.563
-0.0046	1.564
-0.0038	1.565
-0.0038	1.566
-0.003	1.567
-0.0015	1.568
-0.003	1.569
-0.0015	1.57
-0.0046	1.571
-0.0046	1.572
-0.0008	1.573
-0.0015	1.574
-0.003	1.575
-0.0046	1.576
-0.0046	1.577
-0.0023	1.578
-0.0015	1.579
-0.0008	1.58
0.0015	1.581
0.003	1.582
0.0022	1.583
0.0007	1.584
0.0045	1.585
0.006	1.586
0.0052	1.587
0.0037	1.588
0.003	1.589
0.0082	1.59
0.0015	1.591
-0.0038	1.592
-0.0046	1.593
-0.0068	1.594
-0.0053	1.595
-0.003	1.596
0.0022	1.597
0.0052	1.598
0.0037	1.599
0.0007	1.6
0.0007	1.601
0.0045	1.602
0.0067	1.603
0.0022	1.604
-0.0046	1.605
-0.0008	1.606
0.0052	1.607
0.012	1.608
0.0142	1.609
0.0112	1.61
0.0067	1.611
0.003	1.612
0.003	1.613
0.0052	1.614
0.003	1.615
-0.0015	1.616
-0.0023	1.617
-0.003	1.618
-0.003	1.619
-0.0091	1.62
-0.0113	1.621
-0.012	1.622
-0.0128	1.623
-0.006	1.624
-0.0038	1.625
0.0	1.626
0.0067	1.627
0.009	1.628
0.0157	1.629
0.0127	1.63
0.0052	1.631
0.0045	1.632
0.0045	1.633
0.0105	1.634
0.0165	1.635
0.0157	1.636
0.012	1.637
0.0045	1.638
0.0015	1.639
0.0007	1.64
-0.0015	1.641
-0.0053	1.642
-0.0053	1.643
-0.0015	1.644
0.0007	1.645
0.0052	1.646
0.0082	1.647
0.009	1.648
0.0015	1.649
-0.0038	1.65
-0.006	1.651
-0.0075	1.652
-0.0068	1.653
-0.0083	1.654
-0.0053	1.655
-0.0015	1.656
0.0007	1.657
-0.0015	1.658
-0.0068	1.659
-0.0091	1.66
-0.0105	1.661
-0.006	1.662
-0.0023	1.663
0.0007	1.664
0.0052	1.665
0.009	1.666
0.0105	1.667
0.009	1.668
0.0045	1.669
-0.0015	1.67
-0.0068	1.671
-0.0046	1.672
0.0007	1.673
0.0022	1.674
0.0037	1.675
0.0015	1.676
0.0015	1.677
0.0045	1.678
0.0082	1.679
0.0082	1.68
0.0105	1.681
0.0105	1.682
0.0067	1.683
0.0045	1.684
-0.0008	1.685
-0.006	1.686
-0.0128	1.687
-0.0158	1.688
-0.0195	1.689
-0.0181	1.69
-0.012	1.691
-0.0091	1.692
-0.0053	1.693
0.0015	1.694
0.009	1.695
0.015	1.696
0.024	1.697
0.0217	1.698
0.018	1.699
0.012	1.7
0.009	1.701
0.0135	1.702
0.0172	1.703
0.024	1.704
0.021	1.705
0.018	1.706
0.0195	1.707
0.0135	1.708
0.003	1.709
-0.0113	1.71
-0.0165	1.711
-0.015	1.712
-0.0128	1.713
-0.0105	1.714
-0.0083	1.715
-0.003	1.716
-0.003	1.717
-0.0091	1.718
-0.0083	1.719
-0.0068	1.72
-0.0083	1.721
-0.006	1.722
-0.0053	1.723
-0.0053	1.724
-0.0053	1.725
-0.003	1.726
-0.0015	1.727
-0.0015	1.728
0.0007	1.729
0.0007	1.73
-0.0046	1.731
-0.0053	1.732
-0.0053	1.733
-0.0046	1.734
-0.0015	1.735
-0.0015	1.736
0.0007	1.737
0.0052	1.738
0.0157	1.739
0.0165	1.74
0.0142	1.741
0.0135	1.742
0.0105	1.743
0.0075	1.744
0.0052	1.745
0.0022	1.746
0.0	1.747
-0.0008	1.748
0.0	1.749
-0.0008	1.75
-0.0008	1.751
0.0	1.752
0.0007	1.753
-0.0023	1.754
-0.003	1.755
-0.003	1.756
-0.006	1.757
-0.0053	1.758
-0.0046	1.759
-0.0038	1.76
-0.0008	1.761
0.0	1.762
0.0045	1.763
0.009	1.764
0.009	1.765
0.0082	1.766
0.0052	1.767
0.003	1.768
-0.0008	1.769
-0.0023	1.77
-0.0008	1.771
0.0015	1.772
0.0037	1.773
0.0045	1.774
0.0007	1.775
-0.003	1.776
-0.0015	1.777
0.003	1.778
0.0075	1.779
0.0082	1.78
0.006	1.781
0.0045	1.782
0.0067	1.783
0.009	1.784
0.0067	1.785
0.0007	1.786
-0.0038	1.787
-0.0068	1.788
-0.0091	1.789
-0.0091	1.79
-0.0083	1.791
-0.0083	1.792
-0.006	1.793
-0.0038	1.794
-0.0008	1.795
0.0007	1.796
0.0022	1.797
0.0045	1.798
0.0015	1.799
-0.0008	1.8
-0.0068	1.801
-0.0083	1.802
-0.0083	1.803
-0.0068	1.804
-0.003	1.805
-0.0008	1.806
0.0015	1.807
0.003	1.808
0.0067	1.809
0.0075	1.81
0.012	1.811
0.0157	1.812
0.0142	1.813
0.0157	1.814
0.018	1.815
0.0165	1.816
0.0135	1.817
0.009	1.818
0.0037	1.819
0.0	1.82
-0.0023	1.821
-0.0053	1.822
-0.0083	1.823
-0.0068	1.824
-0.0068	1.825
-0.003	1.826
0.0022	1.827
0.0067	1.828
0.015	1.829
0.0202	1.83
0.0165	1.831
0.009	1.832
-0.0008	1.833
-0.0091	1.834
-0.0165	1.835
-0.0203	1.836
-0.0195	1.837
-0.0135	1.838
-0.0046	1.839
0.0007	1.84
0.0015	1.841
0.0045	1.842
0.0015	1.843
0.0015	1.844
0.0015	1.845
0.0022	1.846
0.003	1.847
0.0022	1.848
0.0045	1.849
0.0052	1.85
0.0067	1.851
0.0067	1.852
0.0067	1.853
0.0015	1.854
-0.0023	1.855
-0.0023	1.856
-0.0008	1.857
0.0007	1.858
-0.003	1.859
-0.0046	1.86
-0.0023	1.861
0.0022	1.862
0.0052	1.863
0.0052	1.864
0.0052	1.865
0.0037	1.866
0.0045	1.867
0.0045	1.868
0.003	1.869
0.0007	1.87
-0.0008	1.871
-0.0008	1.872
-0.0008	1.873
0.0	1.874
-0.0015	1.875
-0.0008	1.876
0.0007	1.877
0.0007	1.878
0.003	1.879
0.0015	1.88
0.0007	1.881
0.003	1.882
0.0015	1.883
-0.0015	1.884
-0.0046	1.885
-0.006	1.886
-0.0053	1.887
-0.0053	1.888
-0.0015	1.889
0.0015	1.89
0.0037	1.891
0.003	1.892
0.0082	1.893
0.012	1.894
0.0127	1.895
0.0135	1.896
0.009	1.897
0.009	1.898
0.0052	1.899
0.0015	1.9
0.0	1.901
-0.0023	1.902
-0.0015	1.903
-0.0053	1.904
-0.0046	1.905
-0.0046	1.906
-0.0046	1.907
-0.0015	1.908
-0.0038	1.909
-0.0015	1.91
-0.0008	1.911
0.0007	1.912
0.0015	1.913
-0.0008	1.914
0.0	1.915
-0.0008	1.916
-0.0008	1.917
-0.0015	1.918
-0.0015	1.919
-0.0008	1.92
-0.0023	1.921
-0.0023	1.922
0.0	1.923
-0.0008	1.924
0.0015	1.925
0.0037	1.926
0.0045	1.927
0.0075	1.928
0.0067	1.929
0.0097	1.93
0.009	1.931
0.006	1.932
0.0045	1.933
0.0015	1.934
0.0015	1.935
0.0007	1.936
-0.0015	1.937
-0.003	1.938
-0.0008	1.939
0.0007	1.94
0.0	1.941
-0.0008	1.942
-0.0015	1.943
0.0	1.944
0.0015	1.945
0.0037	1.946
0.0015	1.947
0.0	1.948
-0.0008	1.949
-0.0015	1.95
-0.0023	1.951
0.0007	1.952
0.0045	1.953
0.003	1.954
0.003	1.955
0.0037	1.956
0.0052	1.957
0.0052	1.958
0.0067	1.959
0.0082	1.96
0.0045	1.961
0.0015	1.962
-0.0008	1.963
-0.0015	1.964
-0.003	1.965
-0.0053	1.966
-0.0046	1.967
-0.0015	1.968
-0.0015	1.969
-0.0008	1.97
0.0015	1.971
0.0037	1.972
0.0015	1.973
0.0015	1.974
0.0	1.975
0.0015	1.976
0.0022	1.977
0.0037	1.978
0.0052	1.979
0.0052	1.98
0.0045	1.981
0.0045	1.982
0.003	1.983
0.0022	1.984
0.0022	1.985
0.0	1.986
-0.0008	1.987
0.0	1.988
-0.0008	1.989
-0.0015	1.99
-0.0008	1.991
0.0007	1.992
0.0007	1.993
-0.0008	1.994
-0.0008	1.995
0.0007	1.996
0.003	1.997
0.0037	1.998
0.003	1.999
0.0037	2.0
0.0015	2.001
0.0015	2.002
0.0007	2.003
-0.0015	2.004
-0.0038	2.005
-0.0008	2.006
0.0007	2.007
0.0	2.008
0.0015	2.009
-0.0015	2.01
-0.0008	2.011
0.0015	2.012
0.0015	2.013
0.0015	2.014
-0.0008	2.015
-0.0008	2.016
0.0	2.017
0.0007	2.018
-0.0008	2.019
0.0007	2.02
0.003	2.021
0.0022	2.022
0.003	2.023
0.0037	2.024
0.0022	2.025
0.0007	2.026
0.0007	2.027
0.0	2.028
0.0007	2.029
-0.0008	2.03
-0.0008	2.031
-0.0008	2.032
0.0007	2.033
0.0015	2.034
0.0007	2.035
-0.0008	2.036
-0.0015	2.037
-0.0008	2.038
0.0015	2.039
0.0045	2.04
0.0067	2.041
0.0045	2.042
0.0045	2.043
0.0052	2.044
0.0045	2.045
0.0052	2.046
0.0037	2.047
0.0045	2.048
0.0052	2.049
0.0037	2.05
0.0015	2.051
0.0007	2.052
0.0	2.053
-0.003	2.054
-0.003	2.055
-0.0023	2.056
-0.003	2.057
-0.003	2.058
-0.0038	2.059
-0.0046	2.06
-0.0046	2.061
-0.0046	2.062
-0.003	2.063
-0.0038	2.064
-0.0038	2.065
-0.0023	2.066
-0.0015	2.067
0.0007	2.068
0.0015	2.069
0.0022	2.07
0.003	2.071
0.0045	2.072
0.0067	2.073
0.0082	2.074
0.0052	2.075
0.003	2.076
0.0015	2.077
0.0007	2.078
0.0022	2.079
0.0015	2.08
0.0015	2.081
-0.0008	2.082
-0.0008	2.083
0.0007	2.084
0.0007	2.085
0.0	2.086
-0.0015	2.087
-0.0015	2.088
-0.0008	2.089
-0.0008	2.09
0.0015	2.091
0.0022	2.092
0.0022	2.093
0.0052	2.094
0.0052	2.095
0.0075	2.096
0.006	2.097
0.0045	2.098
0.0052	2.099
0.003	2.1
0.003	2.101
0.0015	2.102
0.0	2.103
-0.0015	2.104
0.0	2.105
0.0	2.106
0.0	2.107
0.0007	2.108
0.0	2.109
0.0015	2.11
0.003	2.111
0.0045	2.112
0.003	2.113
0.0015	2.114
0.0007	2.115
0.0007	2.116
0.0015	2.117
0.0	2.118
0.0015	2.119
0.0015	2.12
-0.0015	2.121
0.0015	2.122
0.0015	2.123
0.0007	2.124
0.0015	2.125
0.0	2.126
-0.0015	2.127
-0.0015	2.128
0.0015	2.129
0.0015	2.13
0.003	2.131
0.0007	2.132
0.0007	2.133
0.0015	2.134
0.0015	2.135
0.0022	2.136
-0.0008	2.137
-0.0008	2.138
0.0015	2.139
0.003	2.14
0.0045	2.141
0.0045	2.142
0.0052	2.143
0.003	2.144
0.0052	2.145
0.006	2.146
0.0075	2.147
0.0082	2.148
0.0052	2.149
0.0067	2.15
0.006	2.151
0.0045	2.152
0.0015	2.153
0.0	2.154
-0.0015	2.155
-0.003	2.156
-0.0038	2.157
-0.003	2.158
-0.0038	2.159
-0.006	2.16
-0.0038	2.161
-0.0008	2.162
0.0015	2.163
0.0	2.164
0.0022	2.165
0.0045	2.166
0.0045	2.167
0.006	2.168
0.0045	2.169
0.003	2.17
0.0015	2.171
-0.0008	2.172
-0.0008	2.173
-0.0015	2.174
-0.0015	2.175
-0.0015	2.176
-0.0015	2.177
0.0	2.178
0.0015	2.179
0.003	2.18
0.003	2.181
0.0015	2.182
0.0	2.183
-0.0008	2.184
-0.0015	2.185
-0.0023	2.186
-0.003	2.187
-0.0023	2.188
0.0007	2.189
0.0015	2.19
0.0022	2.191
0.0	2.192
-0.0015	2.193
0.0015	2.194
0.0015	2.195
0.0	2.196
0.0015	2.197
0.0	2.198
0.0007	2.199
0.0007	2.2
0.0007	2.201
0.003	2.202
0.0015	2.203
0.0037	2.204
0.0045	2.205
0.0045	2.206
0.0045	2.207
0.0037	2.208
0.0015	2.209
0.003	2.21
0.003	2.211
0.003	2.212
0.0037	2.213
0.003	2.214
0.0022	2.215
-0.0015	2.216
-0.0008	2.217
-0.0015	2.218
-0.0046	2.219
-0.0023	2.22
-0.0015	2.221
0.0	2.222
0.0007	2.223
0.0007	2.224
0.0015	2.225
0.0015	2.226
0.0022	2.227
0.0015	2.228
0.003	2.229
0.0015	2.23
0.0015	2.231
0.003	2.232
0.0007	2.233
0.0007	2.234
0.0007	2.235
-0.0008	2.236
-0.0008	2.237
0.0	2.238
0.0007	2.239
0.0007	2.24
-0.0008	2.241
-0.0038	2.242
-0.003	2.243
-0.0015	2.244
-0.0008	2.245
0.003	2.246
0.003	2.247
0.0037	2.248
0.003	2.249
0.0	2.25
-0.0008	2.251
0.003	2.252
0.003	2.253
0.003	2.254
0.0015	2.255
0.0	2.256
-0.0008	2.257
-0.0008	2.258
0.0007	2.259
0.0	2.26
0.0	2.261
0.0007	2.262
0.0015	2.263
0.0022	2.264
0.0045	2.265
0.0022	2.266
0.0007	2.267
0.0015	2.268
0.0015	2.269
0.0007	2.27
0.0	2.271
0.0015	2.272
0.0015	2.273
0.0007	2.274
0.0015	2.275
0.0045	2.276
0.0045	2.277
0.0037	2.278
0.0045	2.279
0.003	2.28
0.003	2.281
0.0015	2.282
-0.0015	2.283
-0.0008	2.284
0.0007	2.285
-0.0008	2.286
-0.0023	2.287
-0.0046	2.288
-0.003	2.289
-0.0008	2.29
0.0015	2.291
0.0015	2.292
0.0007	2.293
0.0015	2.294
0.0045	2.295
0.0052	2.296
0.003	2.297
0.0015	2.298
0.0007	2.299
0.0015	2.3
0.003	2.301
0.0015	2.302
0.0015	2.303
0.0015	2.304
0.0015	2.305
0.0015	2.306
0.0015	2.307
0.0015	2.308
0.0022	2.309
0.003	2.31
-0.0008	2.311
-0.0008	2.312
-0.0008	2.313
-0.0008	2.314
0.0	2.315
0.0007	2.316
0.0015	2.317
-0.0008	2.318
0.0007	2.319
0.0007	2.32
0.0022	2.321
0.0052	2.322
0.0022	2.323
0.0022	2.324
0.0022	2.325
0.0015	2.326
0.0037	2.327
0.0022	2.328
0.003	2.329
0.0037	2.33
0.0022	2.331
0.0007	2.332
-0.0015	2.333
-0.0015	2.334
0.0	2.335
-0.0015	2.336
-0.003	2.337
-0.0015	2.338
0.0007	2.339
0.0015	2.34
0.0015	2.341
0.0015	2.342
0.0015	2.343
0.0015	2.344
0.0022	2.345
0.0015	2.346
0.0015	2.347
0.003	2.348
0.0022	2.349
-0.0008	2.35
-0.0046	2.351
-0.0046	2.352
-0.0053	2.353
-0.0046	2.354
-0.0015	2.355
0.0007	2.356
0.003	2.357
0.0045	2.358
0.006	2.359
0.006	2.36
0.009	2.361
0.0082	2.362
0.006	2.363
0.0067	2.364
0.0067	2.365
0.0052	2.366
0.003	2.367
0.0	2.368
-0.003	2.369
-0.0023	2.37
-0.0008	2.371
-0.0023	2.372
-0.0023	2.373
-0.0008	2.374
0.0007	2.375
0.0	2.376
0.0015	2.377
0.003	2.378
0.0037	2.379
0.003	2.38
0.003	2.381
0.0022	2.382
0.0022	2.383
0.0022	2.384
0.0015	2.385
-0.0008	2.386
-0.0046	2.387
-0.0046	2.388
-0.003	2.389
-0.0053	2.39
-0.0046	2.391
-0.003	2.392
-0.0015	2.393
0.0015	2.394
0.0037	2.395
0.0045	2.396
0.0052	2.397
0.0052	2.398
0.0067	2.399
0.0045	2.4
0.0015	2.401
0.0015	2.402
-0.0008	2.403
-0.0008	2.404
-0.0015	2.405
-0.0008	2.406
-0.0015	2.407
-0.003	2.408
0.0007	2.409
0.0015	2.41
0.0	2.411
0.0015	2.412
0.0015	2.413
0.0007	2.414
-0.0008	2.415
-0.0008	2.416
0.0007	2.417
0.0015	2.418
0.0015	2.419
-0.0015	2.42
-0.0008	2.421
0.0015	2.422
0.0015	2.423
0.0015	2.424
-0.0008	2.425
0.0015	2.426
0.0052	2.427
0.0075	2.428
0.0075	2.429
0.0082	2.43
0.0067	2.431
0.0022	2.432
0.0007	2.433
0.0007	2.434
0.0015	2.435
0.003	2.436
0.0022	2.437
0.0022	2.438
0.003	2.439
0.003	2.44
0.0015	2.441
0.0015	2.442
0.0007	2.443
-0.0023	2.444
0.0007	2.445
0.0007	2.446
-0.0008	2.447
-0.0008	2.448
0.0007	2.449
0.0015	2.45
0.0007	2.451
0.0015	2.452
-0.0023	2.453
-0.003	2.454
-0.0023	2.455
-0.0038	2.456
-0.0023	2.457
0.0	2.458
-0.0015	2.459
0.0	2.46
0.0007	2.461
0.0007	2.462
0.003	2.463
0.0037	2.464
0.0045	2.465
0.0037	2.466
0.0045	2.467
0.0052	2.468
0.0045	2.469
0.0007	2.47
0.0015	2.471
0.0022	2.472
0.0022	2.473
0.0037	2.474
0.0015	2.475
0.0015	2.476
0.0037	2.477
0.0015	2.478
