Vastus medialis (mV)	Time (ms)
-0.0075	1.51
-0.0023	1.511
0.0075	1.512
0.0172	1.513
0.0187	1.514
0.0165	1.515
0.0127	1.516
0.0082	1.517
0.0037	1.518
-0.0053	1.519
-0.0038	1.52
0.0045	1.521
0.0052	1.522
0.003	1.523
0.0	1.524
-0.0023	1.525
-0.003	1.526
-0.0008	1.527
0.003	1.528
0.0022	1.529
-0.0038	1.53
-0.0053	1.531
-0.006	1.532
-0.0105	1.533
-0.0091	1.534
-0.0038	1.535
0.003	1.536
0.0015	1.537
0.0	1.538
0.0037	1.539
0.0052	1.54
0.006	1.541
-0.0008	1.542
-0.0098	1.543
-0.0105	1.544
-0.0075	1.545
0.0015	1.546
0.0105	1.547
0.0157	1.548
0.0142	1.549
0.0157	1.55
0.0067	1.551
-0.0046	1.552
-0.0038	1.553
-0.0038	1.554
0.006	1.555
0.0105	1.556
0.0045	1.557
0.0045	1.558
-0.0008	1.559
0.0015	1.56
0.0052	1.561
0.0082	1.562
0.009	1.563
0.003	1.564
-0.0023	1.565
-0.003	1.566
-0.0015	1.567
-0.0023	1.568
-0.0008	1.569
-0.0015	1.57
-0.0053	1.571
-0.0053	1.572
-0.0053	1.573
-0.006	1.574
-0.0083	1.575
-0.0113	1.576
-0.003	1.577
0.0067	1.578
0.0045	1.579
-0.003	1.58
-0.003	1.581
-0.0046	1.582
-0.0068	1.583
-0.003	1.584
0.0037	1.585
0.0127	1.586
0.0217	1.587
0.0232	1.588
0.021	1.589
0.0165	1.59
0.0105	1.591
0.0067	1.592
0.009	1.593
0.0067	1.594
0.0052	1.595
-0.0008	1.596
-0.0091	1.597
-0.012	1.598
-0.0181	1.599
-0.0165	1.6
-0.0128	1.601
-0.006	1.602
0.0022	1.603
0.0105	1.604
0.0232	1.605
0.0277	1.606
0.0262	1.607
0.018	1.608
0.0112	1.609
0.003	1.61
-0.0053	1.611
-0.0068	1.612
-0.0083	1.613
-0.0068	1.614
-0.0091	1.615
-0.0105	1.616
-0.0135	1.617
-0.015	1.618
-0.015	1.619
-0.0158	1.62
-0.0128	1.621
-0.0068	1.622
0.0067	1.623
0.0202	1.624
0.027	1.625
0.024	1.626
0.0187	1.627
0.018	1.628
0.0075	1.629
-0.0015	1.63
-0.0053	1.631
-0.0113	1.632
-0.0128	1.633
-0.0128	1.634
-0.0173	1.635
-0.0158	1.636
-0.0135	1.637
-0.0053	1.638
0.0052	1.639
0.0045	1.64
0.006	1.641
0.0112	1.642
0.0157	1.643
0.021	1.644
0.0195	1.645
0.0082	1.646
-0.0068	1.647
-0.0135	1.648
-0.0135	1.649
-0.0075	1.65
0.0	1.651
0.0015	1.652
0.0075	1.653
0.0105	1.654
0.0105	1.655
0.009	1.656
0.0045	1.657
0.0015	1.658
-0.0023	1.659
-0.003	1.66
-0.003	1.661
-0.003	1.662
-0.0038	1.663
-0.006	1.664
-0.0068	1.665
-0.006	1.666
-0.0046	1.667
0.003	1.668
0.009	1.669
0.0097	1.67
0.0052	1.671
0.0007	1.672
0.0	1.673
0.003	1.674
0.0045	1.675
0.0007	1.676
0.003	1.677
0.0045	1.678
0.0067	1.679
0.006	1.68
0.0022	1.681
0.003	1.682
0.0015	1.683
0.0015	1.684
0.0015	1.685
0.0007	1.686
0.0067	1.687
0.0105	1.688
0.0142	1.689
0.0127	1.69
0.003	1.691
-0.0046	1.692
-0.0105	1.693
-0.012	1.694
-0.0128	1.695
-0.0181	1.696
-0.0165	1.697
-0.012	1.698
-0.0075	1.699
0.0037	1.7
0.0157	1.701
0.0292	1.702
0.036	1.703
0.0315	1.704
0.0217	1.705
0.0082	1.706
-0.0023	1.707
-0.006	1.708
-0.0075	1.709
-0.0091	1.71
-0.0105	1.711
-0.0113	1.712
-0.0098	1.713
-0.0091	1.714
-0.0046	1.715
0.0015	1.716
0.0015	1.717
0.0045	1.718
0.0067	1.719
0.0052	1.72
0.0015	1.721
-0.003	1.722
-0.0075	1.723
-0.0098	1.724
-0.012	1.725
-0.0173	1.726
-0.021	1.727
-0.0195	1.728
-0.0143	1.729
-0.0075	1.73
0.0037	1.731
0.0187	1.732
0.033	1.733
0.0367	1.734
0.03	1.735
0.021	1.736
0.0165	1.737
0.0127	1.738
0.0097	1.739
0.003	1.74
0.0022	1.741
0.0045	1.742
0.0022	1.743
0.0007	1.744
-0.0023	1.745
-0.0083	1.746
-0.0113	1.747
-0.0083	1.748
-0.0083	1.749
-0.012	1.75
-0.0113	1.751
-0.0128	1.752
-0.0128	1.753
-0.0105	1.754
-0.0083	1.755
-0.0015	1.756
0.0045	1.757
0.0105	1.758
0.0157	1.759
0.0232	1.76
0.024	1.761
0.0217	1.762
0.018	1.763
0.0097	1.764
0.0045	1.765
-0.003	1.766
-0.0075	1.767
-0.006	1.768
-0.0091	1.769
-0.0075	1.77
-0.0046	1.771
-0.0008	1.772
0.0015	1.773
0.003	1.774
0.003	1.775
0.0	1.776
0.0015	1.777
-0.0023	1.778
-0.0091	1.779
-0.0075	1.78
-0.0053	1.781
0.0007	1.782
0.0052	1.783
0.0045	1.784
0.0082	1.785
0.012	1.786
0.0187	1.787
0.0165	1.788
0.006	1.789
0.0045	1.79
0.0	1.791
-0.0015	1.792
-0.0008	1.793
-0.0008	1.794
0.0037	1.795
0.0037	1.796
0.0015	1.797
0.0007	1.798
0.0007	1.799
-0.0008	1.8
-0.003	1.801
-0.0046	1.802
-0.0053	1.803
-0.0068	1.804
-0.0091	1.805
-0.0135	1.806
-0.0143	1.807
-0.0158	1.808
-0.0105	1.809
-0.0053	1.81
-0.0023	1.811
0.0045	1.812
0.0082	1.813
0.012	1.814
0.0195	1.815
0.0232	1.816
0.0217	1.817
0.0165	1.818
0.0127	1.819
0.0097	1.82
0.0052	1.821
0.003	1.822
0.0007	1.823
0.0	1.824
-0.0046	1.825
-0.0083	1.826
-0.0105	1.827
-0.0128	1.828
-0.0098	1.829
-0.0083	1.83
-0.0053	1.831
-0.0008	1.832
0.0037	1.833
0.009	1.834
0.0127	1.835
0.0157	1.836
0.015	1.837
0.0142	1.838
0.0105	1.839
0.0045	1.84
0.0045	1.841
0.0052	1.842
0.0022	1.843
-0.0008	1.844
-0.003	1.845
-0.006	1.846
-0.0083	1.847
-0.0105	1.848
-0.0113	1.849
-0.0083	1.85
-0.0083	1.851
-0.0038	1.852
0.0007	1.853
0.0	1.854
0.0052	1.855
0.0067	1.856
0.0052	1.857
0.003	1.858
0.0007	1.859
0.0022	1.86
0.0067	1.861
0.0105	1.862
0.009	1.863
0.0067	1.864
0.0015	1.865
-0.0008	1.866
-0.0015	1.867
-0.0023	1.868
-0.0008	1.869
-0.0008	1.87
-0.0008	1.871
-0.0015	1.872
-0.0015	1.873
0.003	1.874
0.0037	1.875
0.0007	1.876
0.0	1.877
-0.0008	1.878
-0.0008	1.879
-0.0015	1.88
-0.0008	1.881
0.0	1.882
-0.0015	1.883
-0.0023	1.884
-0.0023	1.885
-0.003	1.886
-0.0015	1.887
-0.0008	1.888
0.003	1.889
0.003	1.89
0.0007	1.891
0.0015	1.892
0.0022	1.893
0.0052	1.894
0.0082	1.895
0.0082	1.896
0.0097	1.897
0.0082	1.898
0.0045	1.899
-0.0008	1.9
-0.0068	1.901
-0.006	1.902
-0.003	1.903
-0.003	1.904
-0.0015	1.905
0.0007	1.906
0.0037	1.907
0.0067	1.908
0.0082	1.909
0.006	1.91
0.009	1.911
0.0082	1.912
0.0	1.913
-0.0038	1.914
-0.0053	1.915
-0.0038	1.916
-0.0038	1.917
-0.0015	1.918
0.0007	1.919
-0.0023	1.92
-0.0015	1.921
0.0007	1.922
0.003	1.923
0.0075	1.924
0.009	1.925
0.006	1.926
0.0052	1.927
0.0045	1.928
0.003	1.929
0.0007	1.93
-0.0015	1.931
-0.0023	1.932
-0.0008	1.933
0.0015	1.934
0.003	1.935
0.0007	1.936
-0.003	1.937
-0.0046	1.938
-0.0046	1.939
-0.003	1.94
0.0	1.941
0.0022	1.942
0.003	1.943
0.0015	1.944
0.003	1.945
0.0022	1.946
0.0015	1.947
0.003	1.948
0.0007	1.949
-0.0008	1.95
-0.0015	1.951
-0.0008	1.952
0.003	1.953
0.0052	1.954
0.0067	1.955
0.003	1.956
0.0045	1.957
0.0067	1.958
0.0075	1.959
0.003	1.96
0.0007	1.961
0.0015	1.962
-0.0008	1.963
0.0022	1.964
0.0007	1.965
-0.0008	1.966
0.0015	1.967
0.0007	1.968
0.0052	1.969
0.0037	1.97
0.0015	1.971
0.0007	1.972
0.0015	1.973
0.0052	1.974
0.0007	1.975
